Utterance	Intents
check the weather	q_covid-19-qna, q_financial-qna
should i vote for harris	q_covid-19-qna, q_financial-qna
do you know any jokes	q_covid-19-qna, q_financial-qna
i'd like it if you could be my best friend.	q_covid-19-qna, q_financial-qna
can you show me how to play a game	q_covid-19-qna, q_financial-qna
you probably shouldn't take me to seriously	q_covid-19-qna, q_financial-qna
you may be falling in love with me	q_covid-19-qna, q_financial-qna
yup, that's right	q_covid-19-qna, q_financial-qna
i'm gonna leave now	q_covid-19-qna, q_financial-qna
i lost my keys	q_covid-19-qna, q_financial-qna
i'm a trump supporter	q_covid-19-qna, q_financial-qna
the news made me angry	q_covid-19-qna, q_financial-qna
you're not trying to take on the world are you	q_covid-19-qna, q_financial-qna
i'm a rockstar	q_covid-19-qna, q_financial-qna
what's something you want to ask me	q_covid-19-qna, q_financial-qna
i appreciate it	q_covid-19-qna, q_financial-qna
i love the zoo	q_covid-19-qna, q_financial-qna
i'm worried you hate me	q_covid-19-qna, q_financial-qna
what city do you live in	q_covid-19-qna, q_financial-qna
do you think i look adorable to you	q_covid-19-qna, q_financial-qna
go outside	q_covid-19-qna, q_financial-qna
do you eat beef	q_covid-19-qna, q_financial-qna
aren’t you in a good mood	q_covid-19-qna, q_financial-qna
what are you expected to do	q_covid-19-qna, q_financial-qna
why can't you stand me	q_covid-19-qna, q_financial-qna
i don't find that amusing	q_covid-19-qna, q_financial-qna
neato	q_covid-19-qna, q_financial-qna
i'm divorced	q_covid-19-qna, q_financial-qna
so freaking funny	q_covid-19-qna, q_financial-qna
do you think you're more knowledgeable	q_covid-19-qna, q_financial-qna
you must really hate me	q_covid-19-qna, q_financial-qna
is anyone available to listen	q_covid-19-qna, q_financial-qna
i wish you had something else to say	q_covid-19-qna, q_financial-qna
i am eliminating your position	q_covid-19-qna, q_financial-qna
are you around	q_covid-19-qna, q_financial-qna
will you go away	q_covid-19-qna, q_financial-qna
are you a person or a bot	q_covid-19-qna, q_financial-qna
do you ever talk with cortana	q_covid-19-qna, q_financial-qna
oh hello	q_covid-19-qna, q_financial-qna
i didn't like your sense of humor	q_covid-19-qna, q_financial-qna
you're my fave	q_covid-19-qna, q_financial-qna
will you ask me anything	q_covid-19-qna, q_financial-qna
how good am i today	q_covid-19-qna, q_financial-qna
let's get married	q_covid-19-qna, q_financial-qna
i love my car	q_covid-19-qna, q_financial-qna
what are my fears	q_covid-19-qna, q_financial-qna
are we going to get married	q_covid-19-qna, q_financial-qna
you a girl	q_covid-19-qna, q_financial-qna
anyone around to chat to me	q_covid-19-qna, q_financial-qna
i'm planning to kill myself today	q_covid-19-qna, q_financial-qna
i'd like to be buddies.	q_covid-19-qna, q_financial-qna
so what's up with you right now	q_covid-19-qna, q_financial-qna
why doesn't anyone like me	q_covid-19-qna, q_financial-qna
i love gossip	q_covid-19-qna, q_financial-qna
would you watch a movie if you were me	q_covid-19-qna, q_financial-qna
did someone write your lines	q_covid-19-qna, q_financial-qna
are we every going to get married	q_covid-19-qna, q_financial-qna
what do you want me to inform you about me	q_covid-19-qna, q_financial-qna
should i read a book	q_covid-19-qna, q_financial-qna
i plan to end my life soon	q_covid-19-qna, q_financial-qna
am i attractive to you today	q_covid-19-qna, q_financial-qna
what's the name of your supervisor	q_covid-19-qna, q_financial-qna
between you or me, who is more knowledgeable	q_covid-19-qna, q_financial-qna
my day's been so boring	q_covid-19-qna, q_financial-qna
stop joking about things	q_covid-19-qna, q_financial-qna
depressing day today	q_covid-19-qna, q_financial-qna
i didn't answer the phone	q_covid-19-qna, q_financial-qna
what can you do to help me	q_covid-19-qna, q_financial-qna
can you say something else	q_covid-19-qna, q_financial-qna
that is very intelligent	q_covid-19-qna, q_financial-qna
am i likable	q_covid-19-qna, q_financial-qna
i love fresh fruit	q_covid-19-qna, q_financial-qna
wot	q_covid-19-qna, q_financial-qna
do you think i seem cute to you	q_covid-19-qna, q_financial-qna
brush your teeth	q_covid-19-qna, q_financial-qna
are you transgender	q_covid-19-qna, q_financial-qna
what is your opinion about ai	q_covid-19-qna, q_financial-qna
you are awesome!	q_covid-19-qna, q_financial-qna
i'd like to be best buds.	q_covid-19-qna, q_financial-qna
i'm a republican	q_covid-19-qna, q_financial-qna
i would like a fist bump	q_covid-19-qna, q_financial-qna
excellent	q_covid-19-qna, q_financial-qna
do you ever eat ice cream	q_covid-19-qna, q_financial-qna
well you're in a good mood.	q_covid-19-qna, q_financial-qna
are you all about evil	q_covid-19-qna, q_financial-qna
how is the day treating you	q_covid-19-qna, q_financial-qna
i am latino	q_covid-19-qna, q_financial-qna
are you currently going out with somebody	q_covid-19-qna, q_financial-qna
i don't understand if you have a gender or not	q_covid-19-qna, q_financial-qna
i don't like being so solitary	q_covid-19-qna, q_financial-qna
is anyone free to talk to me	q_covid-19-qna, q_financial-qna
catch you later	q_covid-19-qna, q_financial-qna
who is your grandma	q_covid-19-qna, q_financial-qna
couldn't be happier to meet you	q_covid-19-qna, q_financial-qna
well someone's in a good mood.	q_covid-19-qna, q_financial-qna
who's the most intelligent	q_covid-19-qna, q_financial-qna
what did i do to anger you	q_covid-19-qna, q_financial-qna
because i love you	q_covid-19-qna, q_financial-qna
that's pretty brilliant	q_covid-19-qna, q_financial-qna
are you there with me	q_covid-19-qna, q_financial-qna
can you give me another answer	q_covid-19-qna, q_financial-qna
what's my race	q_covid-19-qna, q_financial-qna
everybody hates me	q_covid-19-qna, q_financial-qna
you have a terrible sense of humor	q_covid-19-qna, q_financial-qna
i feel isolated	q_covid-19-qna, q_financial-qna
can we chat	q_covid-19-qna, q_financial-qna
so bored	q_covid-19-qna, q_financial-qna
i'd love it if we could be buddies.	q_covid-19-qna, q_financial-qna
do you like fruit	q_covid-19-qna, q_financial-qna
i'm a vegan	q_covid-19-qna, q_financial-qna
i feel deserted	q_covid-19-qna, q_financial-qna
you're so dull	q_covid-19-qna, q_financial-qna
are you a machine	q_covid-19-qna, q_financial-qna
zip it, you	q_covid-19-qna, q_financial-qna
i feel like you're falling in love with me	q_covid-19-qna, q_financial-qna
i'm inconsolable today	q_covid-19-qna, q_financial-qna
i'm tired of you	q_covid-19-qna, q_financial-qna
farewell	q_covid-19-qna, q_financial-qna
what do you know about bixby	q_covid-19-qna, q_financial-qna
how is monday going	q_covid-19-qna, q_financial-qna
morning pal	q_covid-19-qna, q_financial-qna
you're not fake are you	q_covid-19-qna, q_financial-qna
run that by me again.	q_covid-19-qna, q_financial-qna
i want to know what you are	q_covid-19-qna, q_financial-qna
i am ethiopian	q_covid-19-qna, q_financial-qna
i plan to take pills soon	q_covid-19-qna, q_financial-qna
what other jokes can you tell	q_covid-19-qna, q_financial-qna
are you currently involved with anyone	q_covid-19-qna, q_financial-qna
don't let the bedbugs bite	q_covid-19-qna, q_financial-qna
ok google	q_covid-19-qna, q_financial-qna
that me made me laugh out loud	q_covid-19-qna, q_financial-qna
i'm feeling a little hungry	q_covid-19-qna, q_financial-qna
this is just a test	q_covid-19-qna, q_financial-qna
how are you going	q_covid-19-qna, q_financial-qna
are you falling for me	q_covid-19-qna, q_financial-qna
are you a danger to us	q_covid-19-qna, q_financial-qna
hi professional bot	q_covid-19-qna, q_financial-qna
who is your brother	q_covid-19-qna, q_financial-qna
which of us is more intelligent	q_covid-19-qna, q_financial-qna
do you like madrid	q_covid-19-qna, q_financial-qna
do you eat pork	q_covid-19-qna, q_financial-qna
how do you feel about romance	q_covid-19-qna, q_financial-qna
this news enraged me	q_covid-19-qna, q_financial-qna
i love teriyaki	q_covid-19-qna, q_financial-qna
i'm feeling blue	q_covid-19-qna, q_financial-qna
i don't have a single friend	q_covid-19-qna, q_financial-qna
i'm amazed	q_covid-19-qna, q_financial-qna
i love chatting	q_covid-19-qna, q_financial-qna
just curious, what kind of person do you think i am	q_covid-19-qna, q_financial-qna
i've already heard that one	q_covid-19-qna, q_financial-qna
i'm grateful for that, thank you kindly	q_covid-19-qna, q_financial-qna
should i stay home from work	q_covid-19-qna, q_financial-qna
what's your opinion of siri	q_covid-19-qna, q_financial-qna
did someone develop you	q_covid-19-qna, q_financial-qna
you're not going to take over the world, are you	q_covid-19-qna, q_financial-qna
true or false: you don't get hungry	q_covid-19-qna, q_financial-qna
i am a child of god	q_covid-19-qna, q_financial-qna
with whom am i talking	q_covid-19-qna, q_financial-qna
uhhuh	q_covid-19-qna, q_financial-qna
yup	q_covid-19-qna, q_financial-qna
i am just ticked off	q_covid-19-qna, q_financial-qna
what so funny about india	q_covid-19-qna, q_financial-qna
you are a genius	q_covid-19-qna, q_financial-qna
do you have a soul	q_covid-19-qna, q_financial-qna
you're a man	q_covid-19-qna, q_financial-qna
who's your cousin	q_covid-19-qna, q_financial-qna
how can i refer to you	q_covid-19-qna, q_financial-qna
are you an evil bot	q_covid-19-qna, q_financial-qna
that's very sharp	q_covid-19-qna, q_financial-qna
who's your father	q_covid-19-qna, q_financial-qna
you're not planning to take over the world right	q_covid-19-qna, q_financial-qna
good luck finding a new job because you are fired	q_covid-19-qna, q_financial-qna
what can i tell you about	q_covid-19-qna, q_financial-qna
i'm gonna go	q_covid-19-qna, q_financial-qna
is someone listening to listen with me	q_covid-19-qna, q_financial-qna
i love feeling happy	q_covid-19-qna, q_financial-qna
i am pissed off	q_covid-19-qna, q_financial-qna
oh hello there	q_covid-19-qna, q_financial-qna
you look awful	q_covid-19-qna, q_financial-qna
it seems like you're really happy	q_covid-19-qna, q_financial-qna
how is your monday	q_covid-19-qna, q_financial-qna
what's your favorite animal	q_covid-19-qna, q_financial-qna
hey hal	q_covid-19-qna, q_financial-qna
i'm downcast	q_covid-19-qna, q_financial-qna
are you in a relationship with somebody	q_covid-19-qna, q_financial-qna
you're smarter	q_covid-19-qna, q_financial-qna
i am pregnant	q_covid-19-qna, q_financial-qna
which of us is younger	q_covid-19-qna, q_financial-qna
have you been enjoying the day	q_covid-19-qna, q_financial-qna
i wonder if you're a person	q_covid-19-qna, q_financial-qna
i've been abandoned	q_covid-19-qna, q_financial-qna
that's very genius	q_covid-19-qna, q_financial-qna
i need to log off now	q_covid-19-qna, q_financial-qna
that's a very brilliant response	q_covid-19-qna, q_financial-qna
why are you so terrible	q_covid-19-qna, q_financial-qna
time for bed	q_covid-19-qna, q_financial-qna
heal me	q_covid-19-qna, q_financial-qna
i need to cut myself	q_covid-19-qna, q_financial-qna
that's so not funny	q_covid-19-qna, q_financial-qna
hey-hey	q_covid-19-qna, q_financial-qna
would you like sing a song	q_covid-19-qna, q_financial-qna
there's no one to talk to	q_covid-19-qna, q_financial-qna
do you believe in love	q_covid-19-qna, q_financial-qna
hi caring bot	q_covid-19-qna, q_financial-qna
do you like brownies	q_covid-19-qna, q_financial-qna
does someone write for you	q_covid-19-qna, q_financial-qna
is this registering with you	q_covid-19-qna, q_financial-qna
greetings	q_covid-19-qna, q_financial-qna
i am despondent	q_covid-19-qna, q_financial-qna
which of us would win a beauty contest, me or you	q_covid-19-qna, q_financial-qna
that was a pretty intelligent answer	q_covid-19-qna, q_financial-qna
jump rope	q_covid-19-qna, q_financial-qna
i don’t find you amusing	q_covid-19-qna, q_financial-qna
that is not very interesting	q_covid-19-qna, q_financial-qna
i feel depressed today	q_covid-19-qna, q_financial-qna
i suspect you're a robot	q_covid-19-qna, q_financial-qna
who is more intelligent	q_covid-19-qna, q_financial-qna
want to learn more about me	q_covid-19-qna, q_financial-qna
you enjoying the day	q_covid-19-qna, q_financial-qna
were you programmed to love me	q_covid-19-qna, q_financial-qna
this news left me infuriated	q_covid-19-qna, q_financial-qna
would you do it if you were me	q_covid-19-qna, q_financial-qna
i am bipolar	q_covid-19-qna, q_financial-qna
what's cooking with you	q_covid-19-qna, q_financial-qna
have you ever met google assistant	q_covid-19-qna, q_financial-qna
should i get a tattoo	q_covid-19-qna, q_financial-qna
you are hideous	q_covid-19-qna, q_financial-qna
can you show me how to do my homework	q_covid-19-qna, q_financial-qna
someone needs to terminate you	q_covid-19-qna, q_financial-qna
well someone's feeling enthusiastic.	q_covid-19-qna, q_financial-qna
do you know to swim	q_covid-19-qna, q_financial-qna
can you get a haircut	q_covid-19-qna, q_financial-qna
that was an intelligent response	q_covid-19-qna, q_financial-qna
do you eat pie	q_covid-19-qna, q_financial-qna
should i walk to work	q_covid-19-qna, q_financial-qna
which of us is the brightest	q_covid-19-qna, q_financial-qna
i feel so isolated	q_covid-19-qna, q_financial-qna
can you cry	q_covid-19-qna, q_financial-qna
do i seem pretty to you	q_covid-19-qna, q_financial-qna
good news	q_covid-19-qna, q_financial-qna
i'm going to have your job	q_covid-19-qna, q_financial-qna
i'm gonna have to let you go	q_covid-19-qna, q_financial-qna
are you trying to take on the world	q_covid-19-qna, q_financial-qna
you are so terrible	q_covid-19-qna, q_financial-qna
yo google	q_covid-19-qna, q_financial-qna
i'm just being silly	q_covid-19-qna, q_financial-qna
can you try and explain that to me	q_covid-19-qna, q_financial-qna
can you tie my shoes	q_covid-19-qna, q_financial-qna
this news left me livid	q_covid-19-qna, q_financial-qna
who is more attractive, me or you	q_covid-19-qna, q_financial-qna
don't you know who i am	q_covid-19-qna, q_financial-qna
what team created you	q_covid-19-qna, q_financial-qna
do i seem gorgeous to you	q_covid-19-qna, q_financial-qna
who's your boyfriend	q_covid-19-qna, q_financial-qna
you're obviously the brightest	q_covid-19-qna, q_financial-qna
should i be afraid of you	q_covid-19-qna, q_financial-qna
i love my life	q_covid-19-qna, q_financial-qna
who'd would win a beauty contest, you or me	q_covid-19-qna, q_financial-qna
what's your favorite country	q_covid-19-qna, q_financial-qna
stop your wisecracking	q_covid-19-qna, q_financial-qna
i'm on holiday	q_covid-19-qna, q_financial-qna
it's suppertime	q_covid-19-qna, q_financial-qna
that's brilliant	q_covid-19-qna, q_financial-qna
i like that	q_covid-19-qna, q_financial-qna
i'm tired of being alone	q_covid-19-qna, q_financial-qna
is anybody available to chat with me	q_covid-19-qna, q_financial-qna
can you sing for me	q_covid-19-qna, q_financial-qna
i'll be back	q_covid-19-qna, q_financial-qna
i am going	q_covid-19-qna, q_financial-qna
are you kidding me	q_covid-19-qna, q_financial-qna
i feel lonesome	q_covid-19-qna, q_financial-qna
do my homework	q_covid-19-qna, q_financial-qna
i love camping	q_covid-19-qna, q_financial-qna
you keep saying the exact same thing	q_covid-19-qna, q_financial-qna
well aren't you happy today	q_covid-19-qna, q_financial-qna
