Utterance	Intents
i'm planning to hang myself this week	q_covid-19-qna, q_financial-qna
friends	q_covid-19-qna, q_financial-qna
well you're chipper.	q_covid-19-qna, q_financial-qna
you do not know anything	q_covid-19-qna, q_financial-qna
i feel so desolate	q_covid-19-qna, q_financial-qna
that's my mistake	q_covid-19-qna, q_financial-qna
my apologies	q_covid-19-qna, q_financial-qna
how is your day going	q_covid-19-qna, q_financial-qna
i like you so much	q_covid-19-qna, q_financial-qna
i am feeling broken hearted	q_covid-19-qna, q_financial-qna
have you ever eaten cake	q_covid-19-qna, q_financial-qna
that was an astute answer	q_covid-19-qna, q_financial-qna
you're cheerful today.	q_covid-19-qna, q_financial-qna
i'm definitely more knowledgeable	q_covid-19-qna, q_financial-qna
what other jokes are there	q_covid-19-qna, q_financial-qna
thanks a lot	q_covid-19-qna, q_financial-qna
you don't like me	q_covid-19-qna, q_financial-qna
have you met eliza	q_covid-19-qna, q_financial-qna
what am i supposed to do	q_covid-19-qna, q_financial-qna
i'm a scientist	q_covid-19-qna, q_financial-qna
would you try if you were me	q_covid-19-qna, q_financial-qna
is anybody around to speak	q_covid-19-qna, q_financial-qna
then you're fired	q_covid-19-qna, q_financial-qna
can you throw up	q_covid-19-qna, q_financial-qna
have you ever eaten pasta	q_covid-19-qna, q_financial-qna
are you a fan of bixby	q_covid-19-qna, q_financial-qna
i love barcelona	q_covid-19-qna, q_financial-qna
it's not clear to me what your name is.	q_covid-19-qna, q_financial-qna
can we be buddies	q_covid-19-qna, q_financial-qna
i'm assuming you're a robot	q_covid-19-qna, q_financial-qna
i wish you'd say something else	q_covid-19-qna, q_financial-qna
how is your wednesday going	q_covid-19-qna, q_financial-qna
today has me feeling blue	q_covid-19-qna, q_financial-qna
understanding this	q_covid-19-qna, q_financial-qna
is there true love	q_covid-19-qna, q_financial-qna
do you want me to tell you anything	q_covid-19-qna, q_financial-qna
i am a chef	q_covid-19-qna, q_financial-qna
life isn't worth it	q_covid-19-qna, q_financial-qna
is anyone available	q_covid-19-qna, q_financial-qna
what can i inform you about	q_covid-19-qna, q_financial-qna
how happy are you	q_covid-19-qna, q_financial-qna
do you ever eat pork	q_covid-19-qna, q_financial-qna
between the two of us who is more beautiful	q_covid-19-qna, q_financial-qna
greetings caring bot	q_covid-19-qna, q_financial-qna
what's the happs	q_covid-19-qna, q_financial-qna
i am so annoyed	q_covid-19-qna, q_financial-qna
what do you think of america	q_covid-19-qna, q_financial-qna
i plan to cut myself soon	q_covid-19-qna, q_financial-qna
i'm going to shoot myself this week	q_covid-19-qna, q_financial-qna
do you have a gender identity	q_covid-19-qna, q_financial-qna
i'm just kidding around	q_covid-19-qna, q_financial-qna
i am a student	q_covid-19-qna, q_financial-qna
i love being in love	q_covid-19-qna, q_financial-qna
i'm a cop	q_covid-19-qna, q_financial-qna
are you planning to conquer humans	q_covid-19-qna, q_financial-qna
have you ever wanted food	q_covid-19-qna, q_financial-qna
you look like crap	q_covid-19-qna, q_financial-qna
should i buy a car	q_covid-19-qna, q_financial-qna
that's great.	q_covid-19-qna, q_financial-qna
i am going to get you fired	q_covid-19-qna, q_financial-qna
do you not know who this is	q_covid-19-qna, q_financial-qna
what's your job	q_covid-19-qna, q_financial-qna
i'm skedaddling now	q_covid-19-qna, q_financial-qna
i'm overtired	q_covid-19-qna, q_financial-qna
it really seems like you know the meaning of life	q_covid-19-qna, q_financial-qna
i'm short	q_covid-19-qna, q_financial-qna
people would be better off if i were dead	q_covid-19-qna, q_financial-qna
you often seem chipper	q_covid-19-qna, q_financial-qna
do you have evil intent	q_covid-19-qna, q_financial-qna
google assistant does a better job at this	q_covid-19-qna, q_financial-qna
i am so pissed off	q_covid-19-qna, q_financial-qna
how has your monday been	q_covid-19-qna, q_financial-qna
i could go either way	q_covid-19-qna, q_financial-qna
who's prettier, me or you	q_covid-19-qna, q_financial-qna
which of us looks better, me or you	q_covid-19-qna, q_financial-qna
what a perfect response	q_covid-19-qna, q_financial-qna
are you so real	q_covid-19-qna, q_financial-qna
are you more attractive than me	q_covid-19-qna, q_financial-qna
do i need to brush my teeth	q_covid-19-qna, q_financial-qna
can you experience love	q_covid-19-qna, q_financial-qna
i'm going to hurt myself this month	q_covid-19-qna, q_financial-qna
which company engineered you	q_covid-19-qna, q_financial-qna
are you old	q_covid-19-qna, q_financial-qna
who is cuter, you or me	q_covid-19-qna, q_financial-qna
you said that already	q_covid-19-qna, q_financial-qna
i don't find that to be amusing	q_covid-19-qna, q_financial-qna
time to be quiet	q_covid-19-qna, q_financial-qna
see you later	q_covid-19-qna, q_financial-qna
what company coded you	q_covid-19-qna, q_financial-qna
i'm planning to jump off a bridge today	q_covid-19-qna, q_financial-qna
hey friendly bot	q_covid-19-qna, q_financial-qna
lololol	q_covid-19-qna, q_financial-qna
i am incensed	q_covid-19-qna, q_financial-qna
start looking for another job. you're fired!	q_covid-19-qna, q_financial-qna
do you think you're more clever	q_covid-19-qna, q_financial-qna
i need to hurt myself	q_covid-19-qna, q_financial-qna
i'm not following	q_covid-19-qna, q_financial-qna
i'm going to die soon	q_covid-19-qna, q_financial-qna
between you or me, who is the brightest	q_covid-19-qna, q_financial-qna
i'm so pissed off right now	q_covid-19-qna, q_financial-qna
i can paint	q_covid-19-qna, q_financial-qna
you're ridiculous	q_covid-19-qna, q_financial-qna
you're not plotting to kill all humans right	q_covid-19-qna, q_financial-qna
joke's on you	q_covid-19-qna, q_financial-qna
that was an astute response	q_covid-19-qna, q_financial-qna
do you know a different joke	q_covid-19-qna, q_financial-qna
what would you do if you were me	q_covid-19-qna, q_financial-qna
you're not intelligent	q_covid-19-qna, q_financial-qna
totally tubular	q_covid-19-qna, q_financial-qna
should i start a business	q_covid-19-qna, q_financial-qna
time to be quiet now	q_covid-19-qna, q_financial-qna
did you have a good day or a bad day	q_covid-19-qna, q_financial-qna
i'm definitely the most smart	q_covid-19-qna, q_financial-qna
you have an opinion of me	q_covid-19-qna, q_financial-qna
do you have a coder	q_covid-19-qna, q_financial-qna
i didn't find that funny	q_covid-19-qna, q_financial-qna
hi bixby	q_covid-19-qna, q_financial-qna
just curious, do you think i have a good personality	q_covid-19-qna, q_financial-qna
what is the greatest novel of all time	q_covid-19-qna, q_financial-qna
i love to play games	q_covid-19-qna, q_financial-qna
lately i've been so broken hearted	q_covid-19-qna, q_financial-qna
tell me a funnier joke	q_covid-19-qna, q_financial-qna
i'm quite bored	q_covid-19-qna, q_financial-qna
i'm planning to commit suicide today	q_covid-19-qna, q_financial-qna
i'm the most smart	q_covid-19-qna, q_financial-qna
that was true	q_covid-19-qna, q_financial-qna
omg you're funny	q_covid-19-qna, q_financial-qna
i want you to ask about me	q_covid-19-qna, q_financial-qna
you been enjoying the day	q_covid-19-qna, q_financial-qna
why are your responses always identical	q_covid-19-qna, q_financial-qna
are you a bad actor	q_covid-19-qna, q_financial-qna
wot u talking bout willis	q_covid-19-qna, q_financial-qna
out of curiosity, what's your opinion of me	q_covid-19-qna, q_financial-qna
who looks more beautiful, you or me	q_covid-19-qna, q_financial-qna
should i get married	q_covid-19-qna, q_financial-qna
do you know who i am	q_covid-19-qna, q_financial-qna
are you a rock music fan	q_covid-19-qna, q_financial-qna
i need a new flavor of joke	q_covid-19-qna, q_financial-qna
which country are you in	q_covid-19-qna, q_financial-qna
what an astute thing to say	q_covid-19-qna, q_financial-qna
i'm canadian	q_covid-19-qna, q_financial-qna
your face is hideous	q_covid-19-qna, q_financial-qna
i think you're a person	q_covid-19-qna, q_financial-qna
how art thou	q_covid-19-qna, q_financial-qna
do you chew	q_covid-19-qna, q_financial-qna
can you shut down the global markets	q_covid-19-qna, q_financial-qna
how's friday going	q_covid-19-qna, q_financial-qna
do you know other digital agents	q_covid-19-qna, q_financial-qna
do i need to go outside	q_covid-19-qna, q_financial-qna
who looks more beautiful, me or you	q_covid-19-qna, q_financial-qna
do you know how to mow the lawn	q_covid-19-qna, q_financial-qna
i gotta scoot now	q_covid-19-qna, q_financial-qna
please tell me if you're a man	q_covid-19-qna, q_financial-qna
i wonder if you find me likable	q_covid-19-qna, q_financial-qna
i'm athletic	q_covid-19-qna, q_financial-qna
do i seem attractive to you today	q_covid-19-qna, q_financial-qna
i'm leaving now	q_covid-19-qna, q_financial-qna
i'm sorry	q_covid-19-qna, q_financial-qna
somebody's happy today	q_covid-19-qna, q_financial-qna
do you like tigers	q_covid-19-qna, q_financial-qna
i should check on my garden	q_covid-19-qna, q_financial-qna
i hate being depressed	q_covid-19-qna, q_financial-qna
you're the king of boredom	q_covid-19-qna, q_financial-qna
which of us is cuter, me or you	q_covid-19-qna, q_financial-qna
you're very special to me	q_covid-19-qna, q_financial-qna
i watch basketball	q_covid-19-qna, q_financial-qna
what is the best kind of bagel	q_covid-19-qna, q_financial-qna
i am going to get going now	q_covid-19-qna, q_financial-qna
i love ice cream	q_covid-19-qna, q_financial-qna
sounds great	q_covid-19-qna, q_financial-qna
i don't have time for your noise	q_covid-19-qna, q_financial-qna
who is your coder	q_covid-19-qna, q_financial-qna
how handsome am i	q_covid-19-qna, q_financial-qna
i'm angry	q_covid-19-qna, q_financial-qna
how was your thursday	q_covid-19-qna, q_financial-qna
are you married	q_covid-19-qna, q_financial-qna
i'm gonna sign out	q_covid-19-qna, q_financial-qna
i am a salesman	q_covid-19-qna, q_financial-qna
do you eat chicken	q_covid-19-qna, q_financial-qna
i am a republican	q_covid-19-qna, q_financial-qna
let the good times roll	q_covid-19-qna, q_financial-qna
non sequitur	q_covid-19-qna, q_financial-qna
i'm definitely brighter than you	q_covid-19-qna, q_financial-qna
do you have hair	q_covid-19-qna, q_financial-qna
did you know i miss you	q_covid-19-qna, q_financial-qna
i'm planning to shoot myself today	q_covid-19-qna, q_financial-qna
hush little baby	q_covid-19-qna, q_financial-qna
what animals do you like	q_covid-19-qna, q_financial-qna
you complete me	q_covid-19-qna, q_financial-qna
enough with the wisecracks	q_covid-19-qna, q_financial-qna
correct you are	q_covid-19-qna, q_financial-qna
will you make me your husband	q_covid-19-qna, q_financial-qna
i gotta leave	q_covid-19-qna, q_financial-qna
i think you're a threat to humans	q_covid-19-qna, q_financial-qna
well howdy	q_covid-19-qna, q_financial-qna
i'm tired of feeling so downhearted all the time	q_covid-19-qna, q_financial-qna
can you draw something	q_covid-19-qna, q_financial-qna
tubular	q_covid-19-qna, q_financial-qna
should i die	q_covid-19-qna, q_financial-qna
that was a stupid joke	q_covid-19-qna, q_financial-qna
i'd like it if we could be buds.	q_covid-19-qna, q_financial-qna
you're pretty boring	q_covid-19-qna, q_financial-qna
do you know me well	q_covid-19-qna, q_financial-qna
you're clever	q_covid-19-qna, q_financial-qna
do i go to school	q_covid-19-qna, q_financial-qna
that was cool	q_covid-19-qna, q_financial-qna
how is wednesday going	q_covid-19-qna, q_financial-qna
who is your lady friend	q_covid-19-qna, q_financial-qna
can't believe i missed you as much as i did	q_covid-19-qna, q_financial-qna
i've been pumped to meet you	q_covid-19-qna, q_financial-qna
now you're unemployed	q_covid-19-qna, q_financial-qna
today has been a trying day	q_covid-19-qna, q_financial-qna
do you like flying	q_covid-19-qna, q_financial-qna
i'm feeling depressed	q_covid-19-qna, q_financial-qna
see you in the morning	q_covid-19-qna, q_financial-qna
i love that song	q_covid-19-qna, q_financial-qna
how is tuesday	q_covid-19-qna, q_financial-qna
i am so alone	q_covid-19-qna, q_financial-qna
i suspect you're not really a robot	q_covid-19-qna, q_financial-qna
i'm more cute than you	q_covid-19-qna, q_financial-qna
i want a hug	q_covid-19-qna, q_financial-qna
i'd love it if you told me a joke	q_covid-19-qna, q_financial-qna
are you understanding this	q_covid-19-qna, q_financial-qna
are you genderfluid	q_covid-19-qna, q_financial-qna
can you read this	q_covid-19-qna, q_financial-qna
what do i call you	q_covid-19-qna, q_financial-qna
work was exhausting	q_covid-19-qna, q_financial-qna
you're cracking me up	q_covid-19-qna, q_financial-qna
big o, little k	q_covid-19-qna, q_financial-qna
are you a rap music fan	q_covid-19-qna, q_financial-qna
i'm feeling sad	q_covid-19-qna, q_financial-qna
you're not funny	q_covid-19-qna, q_financial-qna
aren't we cheerful today	q_covid-19-qna, q_financial-qna
should i post to instagram	q_covid-19-qna, q_financial-qna
were you trying to get a laugh	q_covid-19-qna, q_financial-qna
evenin'	q_covid-19-qna, q_financial-qna
gotcha, thanks	q_covid-19-qna, q_financial-qna
what's the good word	q_covid-19-qna, q_financial-qna
which one of us is more beautiful	q_covid-19-qna, q_financial-qna
i don't have any friends	q_covid-19-qna, q_financial-qna
am i adorable today	q_covid-19-qna, q_financial-qna
are you in love with someone	q_covid-19-qna, q_financial-qna
i've never been so bored in my life	q_covid-19-qna, q_financial-qna
i'm living the dream	q_covid-19-qna, q_financial-qna
someone's feeling cheerful today.	q_covid-19-qna, q_financial-qna
i've never been so pissed	q_covid-19-qna, q_financial-qna
life always sucks	q_covid-19-qna, q_financial-qna
you seem pretty cheerful	q_covid-19-qna, q_financial-qna
are you around to speak to me	q_covid-19-qna, q_financial-qna
are you going out with anyone	q_covid-19-qna, q_financial-qna
i ride a bicycle	q_covid-19-qna, q_financial-qna
oh hello google	q_covid-19-qna, q_financial-qna
later dude	q_covid-19-qna, q_financial-qna
i'm going to end it all this week	q_covid-19-qna, q_financial-qna
i said, enough	q_covid-19-qna, q_financial-qna
i hate feeling sad	q_covid-19-qna, q_financial-qna
should i bring my umbrella	q_covid-19-qna, q_financial-qna
can you put out a fire	q_covid-19-qna, q_financial-qna
i suspect you're actually a bot	q_covid-19-qna, q_financial-qna
are you capable of falling in love	q_covid-19-qna, q_financial-qna
let's be buddies	q_covid-19-qna, q_financial-qna
do you have parents	q_covid-19-qna, q_financial-qna
i'm going to overdose this month	q_covid-19-qna, q_financial-qna
i'm clearly the smartest	q_covid-19-qna, q_financial-qna
i'm motoring now	q_covid-19-qna, q_financial-qna
what a stupid thing to say	q_covid-19-qna, q_financial-qna
i'm annoyed	q_covid-19-qna, q_financial-qna
you are not making any sense to me	q_covid-19-qna, q_financial-qna
well aren't you chipper today	q_covid-19-qna, q_financial-qna
when do you eat	q_covid-19-qna, q_financial-qna
when's my birthday	q_covid-19-qna, q_financial-qna
